cord_uid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,cluster
ug7v899j,-1.7058383226394653,0.7058846354484558,-1.2159631252288818,-2.265460968017578,0.3676617741584778,-2.4505200386047363,0.9052403569221497,0.6328814625740051,0.16381879150867462,-0.47583505511283875,-1.0533846616744995,-1.355283260345459,-0.48836129903793335,-0.3328692615032196,-1.1164789199829102,-0.6584644913673401,-0.9801700711250305,-1.1227933168411255,0.005318567622452974,-0.8600400686264038,0.13635748624801636,0.5433253645896912,-0.19400623440742493,-1.1343796253204346,0.7824773788452148,-2.8071560859680176,-0.5637782216072083,-1.1076295375823975,-0.05185327306389809,-0.1380884200334549,0.6706162095069885,-0.5220925211906433,-0.34544113278388977,1.8172757625579834,-0.2080157846212387,-0.3034522235393524,-0.2877528965473175,-0.6097323298454285,0.6737970113754272,-0.5696094036102295,-0.7273648977279663,-0.8981007933616638,0.5239646434783936,0.5760819911956787,-1.1238563060760498,-0.7445787191390991,2.0252926349639893,0.437030553817749,0.24897021055221558,0.25118282437324524,0.10055670142173767,-0.2502591907978058,-0.7748919725418091,-0.16873309016227722,-0.1078762337565422,1.426742434501648,-1.632141351699829,-1.218922734260559,1.3594337701797485,-1.8591874837875366,-0.06027625501155853,0.934508204460144,-0.16386625170707703,0.11722201853990555,-0.24420857429504395,0.9165353775024414,-0.10972028970718384,-1.5759025812149048,0.12667126953601837,1.2968636751174927,-0.5283961296081543,-0.4416821002960205,-0.4086968004703522,-1.3014596700668335,-0.28553712368011475,0.47034770250320435,-0.5935692191123962,0.3895666301250458,1.1261602640151978,-0.0168031957000494,1.1884901523590088,0.660528838634491,1.4601998329162598,-1.3132846355438232,1.5912058353424072,-0.6776986122131348,-0.5877121090888977,0.8296217918395996,0.3003824055194855,-0.06910823285579681,-1.031418800354004,-0.6606543064117432,-1.0407973527908325,-0.3892061710357666,-0.8589321970939636,-0.4157162606716156,-0.10590150207281113,0.8951266407966614,-1.6183074712753296,-0.6012908220291138,-0.615678071975708,1.5837364196777344,-2.4057343006134033,-0.22693751752376556,-0.2562961280345917,1.557446837425232,-1.2203267812728882,1.4359495639801025,-0.9387139081954956,-0.6329998970031738,-0.8095262050628662,-0.5126881003379822,-0.30253154039382935,1.607699990272522,0.11835013329982758,0.5598312616348267,-0.925232470035553,-1.0838772058486938,-0.49004778265953064,0.3415765166282654,-1.5209964513778687,0.298196017742157,0.37517091631889343,0.15411575138568878,0.2503354251384735,-0.6891906261444092,-0.6982840895652771,-0.7142642736434937,8
02tnwd4m,-1.7828565835952759,0.542092502117157,0.304991751909256,-1.371820330619812,0.7190459370613098,-2.1016111373901367,-0.11813794821500778,1.513655662536621,0.0712466686964035,-0.7633355259895325,-0.5982159972190857,-1.6204073429107666,-0.32230231165885925,-0.23956990242004395,-0.921650230884552,-0.3956042230129242,-0.354164719581604,-0.9878259301185608,-0.27019384503364563,-1.8880761861801147,0.23699524998664856,-0.7526984214782715,-0.19298189878463745,-1.9418307542800903,-0.2127847820520401,-1.7601571083068848,0.6122021675109863,-1.9393054246902466,-0.8087812662124634,-0.857475221157074,0.528282880783081,-0.8662536144256592,-0.47161269187927246,1.9976544380187988,1.8094793558120728,-0.31793728470802307,-0.36105120182037354,-0.18284647166728973,2.699799060821533,-1.0913046598434448,-0.4840810000896454,-1.5233978033065796,0.4344671964645386,-0.2591247856616974,-1.6219779253005981,-0.4832408130168915,1.7832952737808228,0.21182255446910858,0.13949093222618103,0.7804358601570129,0.33616378903388977,0.6463532447814941,-0.4992132782936096,1.2397375106811523,-0.49248573184013367,0.3468043804168701,-1.5074864625930786,-0.5250529050827026,0.9512388706207275,-0.7419025897979736,0.2902277708053589,0.42039042711257935,0.34568965435028076,0.03980815038084984,-0.5379734635353088,0.6463276743888855,-0.2888909876346588,-1.2349648475646973,0.8377581834793091,1.053269624710083,0.7772709131240845,-0.9401704668998718,-0.16831807792186737,-1.5842692852020264,0.12064682692289352,0.07508017122745514,-0.25404104590415955,-0.24760478734970093,1.3372710943222046,-0.2224089652299881,0.2850779891014099,-0.1581040918827057,0.9055112600326538,-1.6425853967666626,1.1725879907608032,-0.6524957418441772,-1.2027344703674316,0.3710598647594452,0.03821076825261116,-0.848069965839386,-0.7675626873970032,-1.2744872570037842,-1.4537171125411987,0.9329971075057983,0.02221311442553997,-0.2070114016532898,1.3002293109893799,1.2970423698425293,-2.078413963317871,0.019880933687090874,-0.7784565687179565,-0.16315527260303497,-1.3187350034713745,-0.4950639009475708,-0.2942824363708496,1.9010212421417236,-0.5867903828620911,2.852184772491455,-1.134854793548584,0.12127254903316498,0.5582847595214844,0.015419654548168182,-0.6289902329444885,2.4335029125213623,-0.5884644389152527,-0.3132038712501526,-1.3083571195602417,-0.2200528085231781,-1.0624085664749146,0.15246087312698364,-0.5550161600112915,0.8948884606361389,0.7767988443374634,-1.0647375583648682,-0.4862509071826935,-0.28368106484413147,-1.2190711498260498,0.53999924659729,8
ejv2xln0,-2.092684030532837,1.2051109075546265,-1.3142801523208618,-2.1492745876312256,1.618708610534668,-1.9546900987625122,-0.06294581294059753,0.6500392556190491,0.29056525230407715,1.3000253438949585,-1.818623661994934,-1.0049753189086914,-0.7460761070251465,-1.2351887226104736,-0.08246637135744095,-0.8138271570205688,0.285257488489151,-1.8388185501098633,-0.7771996259689331,-2.526571035385132,-0.7096344232559204,1.0039218664169312,-0.8554137945175171,-1.653001070022583,-0.765998125076294,-2.537165641784668,0.09186449646949768,-1.9439318180084229,-0.38690268993377686,-0.6726372838020325,1.1038904190063477,0.08293895423412323,-0.9537399411201477,-0.03411724790930748,0.19957688450813293,0.003660894464701414,0.8620197772979736,-1.2498122453689575,1.2415037155151367,-1.6428515911102295,-0.48754754662513733,-0.6398898959159851,0.7900311946868896,1.0370831489562988,-2.1122066974639893,0.014944877475500107,0.6886448860168457,0.5576753616333008,2.1228206157684326,1.6577866077423096,1.1268514394760132,-0.8438265323638916,-0.5564805865287781,-0.8137770891189575,0.18235138058662415,0.5811004042625427,-0.970563530921936,-1.2244700193405151,-0.6266900897026062,-1.3101732730865479,0.9806956052780151,0.9136601686477661,0.5108008980751038,0.6510078310966492,-1.3674564361572266,0.9349223375320435,1.0339891910552979,-2.8332276344299316,-0.21947616338729858,0.598299503326416,-0.8926499485969543,-0.5911073684692383,-0.8480914235115051,-2.4247751235961914,0.3093406558036804,1.0092016458511353,0.5067354440689087,-0.8714487552642822,1.9761559963226318,-1.1100635528564453,-0.6709722876548767,-1.0320569276809692,0.7356823682785034,-2.33738112449646,2.6094837188720703,-0.17872509360313416,-0.4149138629436493,0.9034045934677124,1.2933349609375,-0.7022119164466858,-2.2209982872009277,-0.7420756816864014,-1.6108183860778809,-0.33811697363853455,0.07195448875427246,-0.24732117354869843,-0.08863285928964615,1.4414374828338623,-1.9374665021896362,0.8049694299697876,0.2689540684223175,1.5228171348571777,-1.4500558376312256,0.012827985920011997,-1.5125936269760132,2.484504461288452,-0.677420437335968,1.8232524394989014,-1.0713541507720947,0.46234607696533203,0.7538639903068542,0.4088045358657837,0.40906938910484314,-0.16578690707683563,0.022300073876976967,1.1749725341796875,-1.6593483686447144,-0.05660464987158775,-1.6732287406921387,0.49350064992904663,-1.7722309827804565,1.0918805599212646,1.341293454170227,-0.7835939526557922,-0.18075872957706451,0.6106060147285461,-1.8751296997070312,-0.33924025297164917,0
2b73a28n,-2.3796234130859375,0.7316128015518188,-1.5240236520767212,-2.2365028858184814,1.3563463687896729,-0.9175881147384644,-1.0876578092575073,1.513715147972107,1.1618447303771973,0.5257970690727234,-0.5808544754981995,-0.814937949180603,-2.212441921234131,1.0280264616012573,-0.0077570644207298756,-0.11277136951684952,-0.3696453869342804,-1.580357551574707,-0.034383006393909454,0.32379990816116333,-1.6020128726959229,0.8568205237388611,-1.3565421104431152,-1.2841767072677612,0.3852007985115051,-2.5918054580688477,-0.5275606513023376,-2.6565983295440674,-1.3533934354782104,-1.5873843431472778,0.27436643838882446,-0.04341426119208336,0.23831625282764435,1.876783013343811,0.2771385610103607,-0.794495165348053,0.17244654893875122,-0.05558382719755173,2.0192582607269287,-0.407122403383255,-1.3651152849197388,0.47809872031211853,1.6744863986968994,-0.666495680809021,-1.1165940761566162,-1.8658974170684814,1.7475383281707764,1.1341674327850342,2.6961660385131836,-0.8284220695495605,-0.062392495572566986,-2.312910318374634,-0.8739631175994873,0.3145349621772766,-1.4798893928527832,1.9974191188812256,-1.664696455001831,-1.3408921957015991,2.496248960494995,-1.3713374137878418,-1.6490179300308228,1.6166054010391235,-0.5794022083282471,0.6132021546363831,-1.1984809637069702,0.9273677468299866,-0.25075972080230713,-2.885056257247925,0.820402204990387,0.6005324721336365,0.954584002494812,-0.08723333477973938,1.5697877407073975,-1.448137640953064,-1.746114730834961,-0.055482398718595505,0.20697346329689026,-0.4448322355747223,2.54095458984375,-2.318700075149536,0.13710510730743408,0.7899617552757263,3.8404810428619385,-2.3496105670928955,1.8245078325271606,-1.3359426259994507,-0.7134668231010437,0.4413580298423767,-0.5900026559829712,-0.7715812921524048,-1.7761937379837036,0.6912097930908203,-0.7741683721542358,1.5765340328216553,-1.855754017829895,-1.0300179719924927,0.8282895088195801,2.1961417198181152,-1.9046897888183594,1.6043050289154053,-2.092215061187744,0.5129843950271606,-3.9782674312591553,0.05838095024228096,-1.7529135942459106,2.552833080291748,-1.7089260816574097,0.8366620540618896,-1.9721862077713013,0.7604882121086121,0.3346761465072632,1.9488251209259033,1.1614322662353516,1.472686767578125,0.944951593875885,1.25765061378479,-2.871025800704956,0.12621334195137024,0.7602898478507996,-0.7055405378341675,-0.5522050857543945,0.5363512635231018,-0.7884551286697388,-0.2568667232990265,0.8391813635826111,-1.4243111610412598,-2.8254446983337402,-0.2562243938446045,3
9785vg6d,-1.580649495124817,1.0548489093780518,-1.059499740600586,-1.8846019506454468,1.5027810335159302,-1.8397234678268433,-0.5845093131065369,0.5993557572364807,-0.7343669533729553,-0.4566832482814789,-0.6827377080917358,-1.4440560340881348,-0.6470742225646973,0.4221278131008148,-0.036382827907800674,0.61053866147995,-0.18024933338165283,-1.6000263690948486,0.4447798430919647,-0.34934210777282715,-0.18102675676345825,-0.4240317940711975,-0.1410456746816635,-0.46768438816070557,1.8178447484970093,-1.2314131259918213,0.13786490261554718,-0.6853352189064026,-0.6427981853485107,-1.292549967765808,0.6540554761886597,-0.4990214705467224,-1.3362407684326172,2.849156618118286,-0.8074928522109985,0.8436938524246216,-0.37344565987586975,-0.9180178046226501,1.152428388595581,0.21866098046302795,-0.9193049669265747,-0.730143129825592,0.0720183402299881,1.1761113405227661,-0.14472123980522156,-0.9979978799819946,1.3536992073059082,0.45686832070350647,0.30076053738594055,-0.10390426963567734,0.6534228920936584,-0.8555189371109009,-1.0988985300064087,0.4007192552089691,-1.2706223726272583,0.8298988342285156,-1.3792458772659302,0.07090388238430023,1.2073115110397339,-1.4691276550292969,0.6155306100845337,-0.08579863607883453,-0.7918329834938049,-0.4997248649597168,-0.7693497538566589,0.909297525882721,-1.0298041105270386,-1.5405702590942383,-0.27047061920166016,1.427169919013977,-0.49255937337875366,-0.3854832053184509,-0.3688579797744751,-1.7979587316513062,-0.3092038631439209,0.6908277273178101,0.13118627667427063,-0.3894992768764496,0.8922966718673706,-0.3246201276779175,0.9092065691947937,-0.23346377909183502,1.1666204929351807,-1.0909310579299927,1.2990624904632568,-0.46625247597694397,-0.8153968453407288,0.9253004789352417,0.5285148024559021,-0.6873067021369934,-1.2213870286941528,1.089145302772522,0.22040130198001862,-0.31222882866859436,-1.135980486869812,-0.2806333303451538,-0.20666059851646423,0.6125167608261108,-0.6490985155105591,-0.006102612242102623,-1.126496434211731,1.044405460357666,-1.203171730041504,0.026810258626937866,-1.9537009000778198,1.400166392326355,-1.4010065793991089,0.9209592342376709,-0.5522239208221436,-0.05164457857608795,-0.407284140586853,-0.7663512229919434,-0.12711799144744873,1.110449194908142,0.507537841796875,0.9304394125938416,-1.0035760402679443,-0.7853283286094666,0.7952203750610352,0.857793390750885,-0.27223289012908936,0.5469456911087036,0.935223400592804,0.7185466289520264,-0.06100950762629509,-1.5967499017715454,-0.7991053462028503,-0.5758029222488403,8
zjufx4fo,1.5455087423324585,0.07199494540691376,-0.7241983413696289,-0.14152619242668152,0.4161268472671509,-3.532193899154663,-0.7895076870918274,0.6304600238800049,-1.4978090524673462,-1.8624402284622192,0.9439584612846375,-5.70228910446167,-0.6190505027770996,-0.39898213744163513,-2.710552453994751,0.683413565158844,-1.502183437347412,-1.2137258052825928,2.1867761611938477,-3.5739779472351074,2.5717270374298096,4.829990863800049,-0.8075283169746399,-0.09849084168672562,0.9126420021057129,-6.311615467071533,-0.03999365493655205,1.3482470512390137,-1.4628643989562988,-1.2658400535583496,0.3963800072669983,-1.1466203927993774,-2.7578682899475098,2.817572593688965,-0.6894734501838684,1.3716330528259277,0.7053083777427673,-0.10532757639884949,-0.009737716987729073,-5.7142252922058105,0.23016147315502167,2.051783561706543,0.30078360438346863,2.315997838973999,-0.5868988037109375,2.143282413482666,1.7224223613739014,0.9015142321586609,0.22234076261520386,0.13259635865688324,-1.423958420753479,2.9418981075286865,-1.910251259803772,0.4928545653820038,3.4264047145843506,-1.626163125038147,-1.58041250705719,-2.097872018814087,4.319594383239746,-2.030334949493408,-1.913059949874878,0.429903507232666,-1.2683483362197876,-0.3373188376426697,0.027620598673820496,0.40369823575019836,1.3170690536499023,-0.6059772968292236,-1.0205371379852295,0.8512479662895203,-0.8319469690322876,1.6796038150787354,-0.1480296552181244,0.34798088669776917,3.6200203895568848,0.2638477683067322,-0.6749956607818604,2.1171956062316895,2.8423829078674316,-1.2069326639175415,0.4471549391746521,-1.8478142023086548,1.1263864040374756,-1.436401128768921,-1.1402654647827148,-0.5334545373916626,-2.335306167602539,0.8436697125434875,-2.0405988693237305,-1.2919148206710815,-3.548887252807617,-1.4712607860565186,0.9874714612960815,0.4108060300350189,-3.0107815265655518,0.45089539885520935,2.213329553604126,-1.4671705961227417,-3.828671455383301,0.87807697057724,1.3972587585449219,1.0650256872177124,-5.420010089874268,1.735026478767395,-0.1549074351787567,-1.0830762386322021,-0.43020349740982056,-0.8049225807189941,-2.061310052871704,0.16404679417610168,-3.4445130825042725,-1.8579351902008057,-1.384213924407959,2.538619041442871,1.7679473161697388,1.0533338785171509,-3.380709409713745,-0.5826843976974487,1.3847334384918213,0.30184683203697205,-3.950535535812378,-2.982457160949707,0.0030920221470296383,-0.21308676898479462,0.7864937782287598,1.596615195274353,1.1124451160430908,1.8613238334655762,9
ymceytj3,-2.083728075027466,-1.3774446249008179,-1.0331759452819824,-1.8597012758255005,-0.3533530533313751,-3.2553346157073975,1.294172763824463,0.9737972617149353,-0.27853795886039734,-1.4668697118759155,-2.322390556335449,-1.6720753908157349,-0.658361554145813,-0.30749303102493286,-1.3611012697219849,-1.0443520545959473,-1.2609965801239014,0.5360888242721558,1.5870988368988037,-1.2199519872665405,0.6897684335708618,1.1529020071029663,0.011598087847232819,0.7414740324020386,-0.09305974096059799,-4.070195198059082,-1.001644253730774,-2.1816439628601074,-1.318546175956726,0.5387085676193237,0.5735509395599365,-2.7810723781585693,-0.42704588174819946,1.4076164960861206,0.17359574139118195,0.7546277046203613,-1.2426973581314087,-1.3884072303771973,2.1255080699920654,-0.8079748749732971,-0.5905107259750366,-0.30395227670669556,1.8929829597473145,-0.964611291885376,-0.5445738434791565,1.7046456336975098,0.7844007015228271,0.5318189859390259,1.0674189329147339,0.9147400259971619,-0.0008670000825077295,-0.47081390023231506,-0.43392711877822876,0.39154052734375,1.4555720090866089,-0.4959378242492676,-0.8856755495071411,-1.1182352304458618,1.9808690547943115,-0.19018827378749847,-0.9641525745391846,1.281022310256958,-1.067260503768921,-1.3060661554336548,-0.25536441802978516,2.1001882553100586,0.4155699610710144,-1.6521806716918945,-1.0353432893753052,0.7073789238929749,-0.7187256217002869,-1.5745207071304321,-0.46175673604011536,-0.9866099953651428,0.3823058605194092,1.5238902568817139,0.6821839809417725,1.1690411567687988,1.7982492446899414,0.023284398019313812,0.6550560593605042,-0.012865342199802399,2.331237316131592,-2.7768542766571045,2.0994584560394287,0.6300776600837708,-1.5515722036361694,1.0891873836517334,2.1021621227264404,-0.5652379393577576,-2.2480335235595703,-0.7948634028434753,-0.05080212280154228,-2.5958738327026367,0.14476080238819122,-0.7375430464744568,1.468800663948059,-1.0469081401824951,-1.9948607683181763,-0.04990402236580849,-0.5548232793807983,1.550797462463379,-4.460951328277588,1.9602441787719727,-0.19152432680130005,0.25263577699661255,-0.8380094170570374,1.857529878616333,-0.6744543313980103,-0.3720256984233856,-1.7035990953445435,1.9321858882904053,1.4651985168457031,0.6777122616767883,1.5335773229599,0.02253015525639057,-1.1186442375183105,0.7811203002929688,-2.7284188270568848,0.5470490455627441,-1.2324765920639038,-1.3711682558059692,1.6507455110549927,-1.9086970090866089,1.5405133962631226,0.008567264303565025,-1.88597571849823,0.6882009506225586,2
wzj2glte,-2.0157358646392822,2.2434158325195312,0.8955861330032349,-1.7748061418533325,0.2559833228588104,-2.7327845096588135,-0.4640713334083557,0.9690499305725098,1.087583303451538,0.48044857382774353,-0.0022596996277570724,-3.52532958984375,-1.0174407958984375,0.034160252660512924,-1.7962778806686401,0.31959614157676697,-0.29883062839508057,-0.659926176071167,0.37359774112701416,-1.5390244722366333,-0.14986935257911682,-1.3964784145355225,-0.2304157316684723,-0.15777245163917542,1.7412561178207397,-1.4795777797698975,-2.3402371406555176,-1.7837122678756714,-0.18403014540672302,0.39383822679519653,2.352632522583008,-1.019060730934143,-1.6082894802093506,3.906799077987671,0.4780229926109314,0.8591866493225098,-0.8063538670539856,-2.4747087955474854,0.780917763710022,-0.16858887672424316,-0.17748454213142395,-0.04987042769789696,-0.7948017716407776,-0.712946355342865,-2.1938042640686035,-0.5123838186264038,-0.14444781839847565,-1.2241891622543335,-1.3795664310455322,1.2948805093765259,1.3796679973602295,1.343393325805664,-0.5354800224304199,0.4573107361793518,-0.3114750385284424,0.46562856435775757,-1.626283049583435,-0.1072491928935051,-0.4084148705005646,-1.4693533182144165,1.2693425416946411,0.13115137815475464,0.2383737564086914,-0.2822340130805969,-0.11086827516555786,1.5672316551208496,0.17359134554862976,-1.5129005908966064,1.097216248512268,2.696885824203491,-0.6548330783843994,-0.1726151704788208,-0.9616767168045044,-1.6087006330490112,0.623121976852417,0.1306159794330597,-0.5303397178649902,0.7295104265213013,1.168509840965271,0.3784584105014801,0.4826323986053467,-0.4441205859184265,0.9978798031806946,-2.851750373840332,0.7952697277069092,-0.21854454278945923,-1.7328544855117798,0.6987863779067993,-0.07506164163351059,0.41507986187934875,-0.79993736743927,-1.281888723373413,-1.8789169788360596,-1.3833394050598145,-0.45382004976272583,-0.5243868827819824,0.4348272979259491,-0.06003814935684204,-3.2739017009735107,-0.18223389983177185,-1.0561890602111816,1.1098271608352661,-2.4922895431518555,1.1098755598068237,-1.1233822107315063,0.831804633140564,-0.3957017958164215,2.1484386920928955,-1.212898850440979,0.20175594091415405,-1.6539862155914307,-0.5221613645553589,0.009012771770358086,2.0433273315429688,-0.5404255390167236,0.5763347744941711,-1.4633961915969849,-1.2571343183517456,-1.0603907108306885,0.8153610229492188,-1.3982497453689575,1.39475679397583,0.3784772455692291,1.096179485321045,0.6596119999885559,0.36393481492996216,-0.11905679851770401,-0.5610455870628357,2
2sfqsfm1,-0.37704598903656006,-0.4729769229888916,-0.7786457538604736,-1.753622055053711,1.081098198890686,-1.872458815574646,1.3921582698822021,0.3153443932533264,-0.4190077781677246,-0.9196948409080505,-2.8006362915039062,-2.7989306449890137,-1.393343210220337,-1.0781525373458862,1.1228314638137817,-1.73496675491333,1.4121085405349731,1.7635984420776367,0.23312155902385712,-0.5867406129837036,2.5519542694091797,1.5769879817962646,-0.20360344648361206,-0.3669437766075134,0.18018239736557007,-3.952479124069214,-0.2388458549976349,1.447075605392456,-0.7156295776367188,1.0902727842330933,1.8882720470428467,-1.1334829330444336,-1.1615710258483887,4.575138568878174,-1.1608543395996094,0.8205022811889648,-0.605414628982544,-1.2149335145950317,-0.5875179767608643,-2.635803461074829,0.005514342803508043,-1.2723091840744019,1.0271440744400024,-0.015334313735365868,-1.5933321714401245,0.9878149032592773,0.17493470013141632,2.694340467453003,0.5748777389526367,0.6740134954452515,-0.6374683380126953,-0.42410212755203247,-2.6918017864227295,1.1815767288208008,-0.13644099235534668,0.2814592719078064,-0.5177291631698608,-1.6039772033691406,0.4213481843471527,-2.494842052459717,-2.0433223247528076,-0.14527839422225952,-0.6959930658340454,-0.3601084351539612,1.6540719270706177,0.419712096452713,0.6268959045410156,-1.5684720277786255,-0.5948547720909119,1.7570959329605103,0.913216769695282,0.45924514532089233,0.611912190914154,-2.9209094047546387,1.4063899517059326,0.9363725781440735,2.244579792022705,-2.6644537448883057,2.1927096843719482,0.8090230822563171,0.9281724095344543,1.7082469463348389,1.5552037954330444,-2.603846549987793,1.934132695198059,-1.2199194431304932,-1.808076024055481,1.4029498100280762,-0.43107402324676514,-1.6144529581069946,-0.6028128862380981,-2.8701438903808594,0.3108947277069092,-1.7094463109970093,-1.0655909776687622,-0.6999558806419373,-0.7721076011657715,1.547864317893982,-2.679598331451416,0.73152756690979,0.47606509923934937,0.2590925991535187,-3.7975339889526367,-1.7740530967712402,-0.17520375549793243,-1.134900450706482,0.4530685544013977,3.565349817276001,-2.585839033126831,1.1768090724945068,-1.1898808479309082,-0.7487019300460815,-0.3260461688041687,3.5479214191436768,2.123523235321045,-0.7680692076683044,-0.7901166081428528,-0.4347860813140869,-3.6510403156280518,0.36117783188819885,-2.1061816215515137,0.1156216487288475,2.9240634441375732,-1.1734199523925781,-1.5507442951202393,1.3855782747268677,-1.4357707500457764,1.033415675163269,2
i0zym7iq,0.24023039638996124,-0.38662925362586975,0.21485760807991028,-1.5858609676361084,1.4176180362701416,-3.5596656799316406,-2.0482676029205322,1.7745670080184937,-0.41161152720451355,-1.32356858253479,-1.1402761936187744,-2.7857494354248047,1.4348962306976318,0.23900531232357025,-1.6141618490219116,-0.15868836641311646,-0.5188798904418945,-1.014823079109192,1.4806653261184692,-2.3925347328186035,1.5440661907196045,2.872523784637451,0.34225592017173767,-0.8337519764900208,0.9433764219284058,-4.508772373199463,-0.18374690413475037,0.736878514289856,-2.595900058746338,-1.4373414516448975,0.9879133701324463,-2.7367796897888184,-0.8145617842674255,4.75639533996582,0.29115158319473267,1.9220651388168335,-0.7522276043891907,-1.3189760446548462,1.3501020669937134,-2.0988733768463135,-0.450236976146698,0.15744265913963318,0.8270559310913086,0.550786554813385,-0.6778140068054199,0.6381990313529968,1.343733549118042,1.5176385641098022,0.5045144557952881,0.40045326948165894,-0.47505101561546326,1.8481541872024536,-2.0646636486053467,2.408489465713501,0.49067047238349915,-1.5646668672561646,-1.7941619157791138,-0.6904210448265076,3.153214931488037,-0.9202982187271118,-0.9185420870780945,-0.14281123876571655,0.6859724521636963,-1.3178821802139282,0.38092753291130066,-0.8207062482833862,-0.10245566815137863,-0.5673060417175293,-0.9893233776092529,0.9980385899543762,1.329925775527954,0.13595934212207794,1.643728494644165,-3.076353073120117,3.056929111480713,0.29224640130996704,0.856366753578186,1.021872639656067,4.170531749725342,-0.783606231212616,1.116296648979187,-0.17847466468811035,1.213870882987976,-1.7284760475158691,1.2923486232757568,-0.2633829116821289,-0.5467801690101624,1.3144620656967163,-0.402998149394989,-2.8361752033233643,-2.798570394515991,-0.23805518448352814,3.105928897857666,0.3350931406021118,-1.667961835861206,-1.5165927410125732,1.3028262853622437,0.16141444444656372,-3.360262870788574,0.4137173295021057,-0.19641515612602234,0.04580250009894371,-4.126384258270264,2.1430060863494873,0.3637526333332062,-0.07539442926645279,-0.9113491177558899,0.8034137487411499,-1.562554955482483,-0.7764797210693359,-3.466364860534668,-0.04517194628715515,0.32836610078811646,1.8233113288879395,3.355898380279541,-0.16636058688163757,-0.8130242824554443,-1.3109115362167358,2.622241973876953,0.6417824625968933,-2.6861214637756348,-0.9370567798614502,-1.23151433467865,-0.6083968877792358,0.47889000177383423,1.1486221551895142,0.23897333443164825,0.8488104939460754,2
